,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
Dotty gives him the little smile. He tells Clohessy he should model
himself on Quigley, who knows what a Greek is. He draws two lines side by side and tells us these are parallel lines and the magical and mysterious thing is that they never meet, not if they were to be extended to infinity, not if they were extended to God's shoulders and that, boys, is a long way though there is a German Jew who is upsetting the whole world with his ideas on parallel lines.
We listen to Dotty and wonder what all this has to do with the state of the world with the Germans marching everywhere and bombing everything that stands. We can't ask him ourselves but we can get Brendan Quigley to do it. Anyone can see Brendan is the master's pet and that means he can ask any question he likes. After school we tell Brendan he has to ask the question tomorrow, What use is Euclid and all those lines that go on forever when the Germans are bombing everything? Brendan says he doesn't want to be the master's pet, he didn't ask for it, and he doesn't want to ask the question. He's afraid if he asks that question Dotty will attack him. We tell him if he doesn't ask the question we'll attack him.
Next day Brendan raises his hand. Dotty gives him the little smile. Sir, what use is Euclid and all the lines when the Germans are bombing everything that stands?
The little smile is gone. Ah, Brendan. Ah, Quigley. Oh, boys, oh, boys.
He lays his stick on the desk and stands on the platform with his eyes closed. What use is Euclid? he says. Use? Without Euclid the Messerschmitt could never have taken to the sky. Without Euclid the Spitfire could not dart from cloud to cloud. Euclid brings us grace and beauty and elegance. What does he bring us, boys?
Grace, sir.
And?
Beauty, sir.
And?
Elegance, sir.
Euclid is complete in himself and divine in application. Do you
understand that, boys?
We do, sir.
I doubt it, boys, I doubt it. To love Euclid is to be alone in this world.
He opens his eyes and sighs and you can see the eyes are a little watery.
Paddy Clohessy is leaving the school that day and he's stopped by Mr. O'Dea, who teaches the fifth class. Mr. O'Dea says, You, what's your
name?
Clohessy, sir.
What class are you in?
Fourth class, sir.
Now tell me, Clohessy, is that master of yours talking to you about
Euclid?
He is, sir.
And what is he saying?
He's saying he's a Greek.
Of course he is, you diddering omadhaun. What else is he saying? He's saying there would be no school without Euclid.
Ah. Now is he drawing anything on the board?
He's drawing lines side by side that will never meet even if they
land on God's shoulders.
Mother o' God.
No, sir. God's shoulders.
I know, you idiot. Go home.
The next day there's a great noise at our classroom door and Mr. O'Dea is yelling, Come out, O'Neill, you chancer, you poltroon. We can hear everything he's saying because of the broken glass over the door.
The new headmaster, Mr. O'Halloran, is saying, Now, now, Mr. O'Dea. Control yourself. No quarreling in front of our pupils.
Well, then, Mr. O'Halloran, tell him stop teaching the geometry. The geometry is for the fifth form and not the fourth. The geometry is mine. Tell him to teach the long division and leave Euclid to me. Long division will stretch his intellect such as it is, God help us. I don't want the minds of these boys destroyed by that chancer up there on the platform, him handing out apple skins and causing diarrhea right and left. Tell him Euclid is mine, Mr. O'Halloran, or I'll put a stop to his gallop.
Mr. O'Halloran tells Mr. O'Dea to return to his classroom and asks Mr. O'Neill to step into the hall. Mr. O'Halloran says, Now, Mr. O'Neill, I have asked you before to stay away from Euclid.
You have, Mr. O'Halloran, but you might as well ask me to stop eating my daily apple.
I'll have to insist, Mr. O'Neill. No more Euclid.
Mr. O'Neill comes back to the room and his eyes are watery again. He says little has changed since the time of the Greeks for the barbarians are within the gates and their names are legion. What has changed since the time of the Greeks, boys?
It is torture to watch Mr. O'Neill peel the apple every day, to see the length of it, red or green, and if you're up near him to catch the freshness of it in your nose. If you're the good boy for that day and you answer the questions he gives it to you and lets you eat it there at your desk so that you can eat it in peace with no one to bother you the way they would if you took it into the yard. Then they'd torment you, Gimme a piece, gimme a piece, and you'd be lucky to have an inch left for yourself.
